Id,Sold Price
47439,799900.0
47440,479950.0
47441,839900.0
47442,809900.0
47443,1095000.0
47444,748000.0
47445,1499000.0
47446,430000.0
47447,2149000.0
47448,499000.0
47449,569000.0
47450,850000.0
47451,350000.0
47452,319000.0
47453,465000.0
47454,559000.0
47455,299900.0
47456,1999999.0
47457,450000.0
47458,215000.0
47459,349900.0
47460,1475000.0
47461,1250000.0
47462,1100000.0
47463,1649000.0
47464,924900.0
47465,825000.0
47466,1248000.0
47467,635000.0
47468,17500000.0
47469,649000.0
47470,170000.0
47471,460000.0
47472,329500.0
47473,1798000.0
47474,299000.0
47475,2095000.0
47476,374500.0
47477,199900.0
47478,259000.0
47479,769900.0
47480,214900.0
47481,196900.0
47482,1665000.0
47483,645000.0
47484,3450000.0
47485,499900.0
47486,795000.0
47487,999000.0
47488,1310000.0
47489,749000.0
47490,550000.0
47491,318900.0
47492,640000.0
47493,350000.0
47494,709000.0
47495,457900.0
47496,2495000.0
47497,2100000.0
47498,1255000.0
47499,220910.0
47500,329900.0
47501,165900.0
47502,372000.0
47503,299000.0
47504,314999.0
47505,365000.0
47506,2950000.0
47507,1248000.0
47508,410000.0
47509,695000.0
47510,790000.0
47511,195000.0
47512,445000.0
47513,269000.0
47514,1128000.0
47515,274900.0
47516,685000.0
47517,249500.0
47518,1588000.0
47519,589000.0
47520,1549000.0
47521,2098000.0
47522,430000.0
47523,1400000.0
47524,549900.0
47525,1299000.0
47526,430000.0
47527,1450000.0
47528,129950.0
47529,429900.0
47530,1349000.0
47531,2795000.0
47532,702000.0
47533,1495000.0
47534,429000.0
47535,122500.0
47536,165000.0
47537,3850000.0
47538,620000.0
47539,498000.0
47540,1088000.0
47541,549000.0
47542,469000.0
47543,1375000.0
47544,769000.0
47545,1595000.0
47546,496000.0
47547,695000.0
47548,1995000.0
47549,0.0
47550,9650000.0
47551,679000.0
47552,318000.0
47553,1295000.0
47554,325000.0
47555,449000.0
47556,949000.0
47557,470000.0
47558,938888.0
47559,350000.0
47560,389000.0
47561,1449000.0
47562,1288000.0
47563,579000.0
47564,386000.0
47565,1450000.0
47566,1189000.0
47567,629900.0
47568,1395000.0
47569,415000.0
47570,825000.0
47571,469000.0
47572,260000.0
47573,1650000.0
47574,319900.0
47575,998000.0
47576,999000.0
47577,875000.0
47578,1199888.0
47579,699000.0
47580,449900.0
47581,1499000.0
47582,539900.0
47583,724888.0
47584,820000.0
47585,385000.0
47586,455000.0
47587,369000.0
47588,829999.0
47589,479000.0
47590,0.0
47591,1295000.0
47592,3149000.0
47593,250000.0
47594,549000.0
47595,489000.0
47596,2300000.0
47597,589900.0
47598,360000.0
47599,900000.0
47600,3190000.0
47601,349000.0
47602,625000.0
47603,330000.0
47604,529000.0
47605,750000.0
47606,825000.0
47607,291000.0
47608,159900.0
47609,249000.0
47610,850000.0
47611,3349000.0
47612,260000.0
47613,1099000.0
47614,125000.0
47615,539900.0
47616,439000.0
47617,2295000.0
47618,339000.0
47619,499900.0
47620,839000.0
47621,709000.0
47622,1450000.0
47623,1595000.0
47624,1199000.0
47625,619555.0
47626,125000.0
47627,579900.0
47628,245000.0
47629,1548900.0
47630,950000.0
47631,1936000.0
47632,375000.0
47633,599999.0
47634,449900.0
47635,799800.0
47636,699000.0
47637,499999.0
47638,1825000.0
47639,549000.0
47640,430000.0
47641,629000.0
47642,346900.0
47643,850000.0
47644,1025000.0
47645,440000.0
47646,415000.0
47647,729000.0
47648,95000.0
47649,615000.0
47650,1249000.0
47651,199900.0
47652,1100000.0
47653,399000.0
47654,1200000.0
47655,679900.0
47656,2250000.0
47657,1649000.0
47658,1350000.0
47659,765000.0
47660,685000.0
47661,1099000.0
47662,249000.0
47663,999999.0
47664,2190000.0
47665,2549888.0
47666,899000.0
47667,775000.0
47668,699000.0
47669,659000.0
47670,260000.0
47671,1099000.0
47672,1859000.0
47673,699000.0
47674,319000.0
47675,695695.0
47676,485000.0
47677,1188000.0
47678,1090000.0
47679,1100000.0
47680,400000.0
47681,799000.0
47682,400000.0
47683,445000.0
47684,1225818.0
47685,550000.0
47686,1799000.0
47687,1699000.0
47688,725000.0
47689,799000.0
47690,1245000.0
47691,1950000.0
