Id,Sold Price
47439,1255258.5
47440,861369.4
47441,1295377.5
47442,1237746.0
47443,1748537.4
47444,1210578.4
47445,2273839.2
47446,706656.0
47447,3127089.8
47448,861884.5
47449,814828.06
47450,1438466.1
47451,595711.7
47452,588538.4
47453,858837.7
47454,841639.2
47455,568917.06
47456,2547308.0
47457,748465.4
47458,492880.66
47459,612783.75
47460,2341314.5
47461,1951184.2
47462,1679467.8
47463,2236888.8
47464,1456820.6
47465,1309488.4
47466,1892016.6
47467,1063654.4
47468,22018290.0
47469,914264.7
47470,464990.22
47471,758712.06
47472,606812.3
47473,2869395.5
47474,563288.3
47475,2878321.5
47476,656461.1
47477,495247.28
47478,516327.75
47479,1142910.2
47480,482798.47
47481,481278.66
47482,2461963.2
47483,1072707.9
47484,5000833.5
47485,888212.3
47486,1239524.0
47487,1358670.8
47488,1811783.6
47489,1165920.8
47490,885832.0
47491,522494.7
47492,1054800.8
47493,604274.1
47494,1138619.6
47495,805959.25
47496,3828402.2
47497,2774531.2
47498,1866913.5
47499,579463.8
47500,581795.44
47501,486750.12
47502,654559.4
47503,554160.56
47504,585069.3
47505,642476.06
47506,3731408.0
47507,1706060.8
47508,710694.25
47509,1117814.4
47510,1144749.1
47511,565942.0
47512,771761.9
47513,539738.6
47514,1666063.8
47515,536759.9
47516,1129076.0
47517,508159.94
47518,2565103.0
47519,999761.94
47520,2072525.0
47521,3328657.0
47522,684764.75
47523,2140917.0
47524,973924.5
47525,2251056.8
47526,658451.94
47527,2294890.0
47528,472538.72
47529,721923.25
47530,1932635.2
47531,3957022.0
47532,1014416.2
47533,2511175.0
47534,675033.5
47535,475453.28
47536,537296.44
47537,5056340.5
47538,979775.44
47539,901158.3
47540,1457798.2
47541,909584.5
47542,734179.25
47543,2088924.4
47544,1184038.5
47545,2567073.5
47546,785180.3
47547,1068471.6
47548,3180961.0
47549,465108.0
47550,13981313.0
47551,1134791.0
47552,608095.3
47553,1989299.5
47554,629302.44
47555,772556.06
47556,1519239.0
47557,816605.2
47558,1333045.8
47559,549242.25
47560,681603.94
47561,2217713.5
47562,2013053.9
47563,974517.7
47564,606834.5
47565,2177295.0
47566,1826509.2
47567,969667.6
47568,2014816.0
47569,671153.7
47570,1276701.8
47571,767347.7
47572,528683.8
47573,2751038.8
47574,588988.44
47575,1536590.6
47576,1596723.5
47577,1425725.5
47578,1610318.0
47579,988475.44
47580,707822.56
47581,2277260.5
47582,838503.75
47583,1019486.3
47584,1106853.1
47585,594972.5
47586,768042.3
47587,649044.25
47588,1365429.8
47589,827149.75
47590,467454.25
47591,1789487.1
47592,4201318.5
47593,524410.6
47594,784415.6
47595,725027.56
47596,2906184.8
47597,882780.0
47598,627601.3
47599,1446665.5
47600,4182891.8
47601,632534.8
47602,1013506.3
47603,600334.1
47604,786616.3
47605,1253938.5
47606,1298599.8
47607,662515.75
47608,465347.53
47609,539014.8
47610,1172823.6
47611,4834613.0
47612,531355.0
47613,1745389.0
47614,470264.88
47615,922157.2
47616,766976.8
47617,3479777.5
47618,585541.5
47619,828311.7
47620,1345302.2
47621,1157675.2
47622,2140070.5
47623,2132070.2
47624,1584186.6
47625,896314.2
47626,464122.3
47627,836782.9
47628,583611.5
47629,2024977.2
47630,1291839.1
47631,2804507.0
47632,618641.94
47633,975288.1
47634,741294.6
47635,1107046.8
47636,1054949.6
47637,792747.6
47638,2680412.2
47639,880044.94
47640,692011.25
47641,1008339.06
47642,629098.0
47643,1458013.9
47644,1637544.0
47645,757919.56
47646,706542.1
47647,1161200.6
47648,533804.9
47649,868854.5
47650,1837318.1
47651,490971.03
47652,1448992.4
47653,718282.94
47654,1729386.6
47655,1097495.5
47656,3360653.2
47657,2553101.8
47658,1955545.1
47659,1210705.0
47660,1023044.25
47661,1690670.1
47662,482730.22
47663,1636475.8
47664,3034625.5
47665,3607932.8
47666,1279072.4
47667,1215474.4
47668,1087229.0
47669,1092096.1
47670,500140.12
47671,1472589.9
47672,2760760.0
47673,1022554.9
47674,602388.1
47675,996533.75
47676,866196.5
47677,1660129.2
47678,1647746.6
47679,1849315.9
47680,655054.3
47681,1243348.6
47682,695548.6
47683,693020.06
47684,1718634.1
47685,945838.1
47686,2481686.8
47687,2480239.8
47688,1183794.1
47689,1149691.1
47690,1968159.4
47691,2835187.0
47692,630184.3
47693,478106.22
47694,535395.75
47695,1748550.2
47696,479563.28
47697,1996922.2
47698,908860.4
47699,478560.38
47700,1355200.5
47701,734554.5
47702,3706850.8
47703,484715.06
47704,651592.0
47705,1127799.5
47706,734139.94
47707,6271501.0
47708,617080.7
47709,1833304.4
47710,1176657.6
47711,1081954.4
47712,1159343.8
47713,2270134.5
47714,825888.4
47715,1846768.4
47716,1163035.6
47717,540853.44
47718,1207289.9
47719,1036599.06
47720,767495.5
47721,1589496.9
47722,1210633.8
47723,577714.94
47724,1004452.4
47725,1240131.9
47726,987280.9
47727,2437631.0
47728,1272009.0
47729,1169528.9
47730,714673.5
47731,991282.25
47732,482174.4
47733,1254260.1
47734,13446365.0
47735,1919499.1
47736,920630.2
47737,1080994.5
47738,517869.12
47739,543479.2
47740,663688.06
47741,769071.25
47742,895304.44
47743,3655853.5
47744,1446600.1
47745,1888729.6
47746,1227471.5
47747,532677.2
47748,960907.44
47749,1356772.8
47750,1067927.0
47751,1830105.1
47752,1057187.1
47753,554194.56
47754,795483.25
47755,3079214.0
47756,1387509.8
47757,687531.06
47758,825236.3
47759,1495831.8
47760,1414374.0
47761,869631.6
47762,571484.6
47763,2280336.0
47764,1121553.5
47765,1466619.4
47766,1815662.1
47767,556669.25
47768,871704.1
47769,921511.06
47770,2245597.2
47771,854674.06
47772,1540043.9
47773,981905.3
47774,2159813.5
47775,992764.25
47776,1174146.4
47777,1191692.8
47778,1197374.4
47779,2939256.8
47780,632370.7
47781,1566200.5
47782,848919.9
47783,621305.2
47784,1167030.2
47785,1821451.9
47786,2361085.5
47787,774106.4
47788,567092.25
47789,3544705.2
47790,1593950.6
47791,1310856.5
47792,1065947.9
47793,788180.56
47794,3490210.0
47795,971541.0
47796,2094230.6
47797,722549.8
47798,1594902.2
47799,7635299.0
47800,541268.06
47801,873503.8
47802,982733.5
47803,1006596.8
47804,2159874.5
47805,1125144.9
47806,2075728.1
47807,4077856.5
47808,1003359.8
47809,601346.7
47810,2835874.8
47811,478106.97
47812,771385.56
47813,3453029.5
47814,1404344.6
47815,2088964.8
47816,567387.3
47817,2207246.0
47818,565111.6
47819,3253779.0
47820,2519783.8
47821,1439711.9
47822,3578993.5
47823,1341509.2
47824,811177.4
47825,2004834.1
47826,1170569.6
47827,522943.75
47828,465865.12
47829,702658.06
47830,1151854.8
47831,806561.5
47832,2961306.0
47833,781379.56
47834,508643.34
47835,733560.44
47836,1477477.2
47837,975782.9
47838,3719467.0
47839,953312.2
47840,1433688.4
47841,1173059.9
47842,1711516.0
47843,1504565.5
47844,492693.6
47845,1361874.0
47846,1065732.0
47847,480257.7
47848,1371353.9
47849,1960265.9
47850,1521219.8
47851,1035118.1
47852,1177369.4
47853,1044715.4
47854,1812211.8
47855,1076814.8
47856,658051.75
47857,887956.1
47858,1990474.6
47859,641157.0
47860,2169344.2
47861,2673910.0
47862,1327801.0
47863,766054.0
47864,611179.8
47865,473097.38
47866,1153492.8
47867,841854.1
47868,471526.4
47869,2561212.8
47870,797290.7
47871,1718175.6
47872,832259.44
47873,855811.1
47874,482548.94
47875,1361986.9
47876,656878.1
47877,992764.4
47878,554344.6
47879,1713704.5
47880,992573.0
47881,10148787.0
47882,581412.44
47883,546715.25
47884,1797064.2
47885,6949183.0
47886,2230532.5
47887,2032238.0
47888,545752.4
47889,531336.44
47890,657561.25
47891,2520428.5
47892,1189306.2
47893,469587.84
47894,4474752.0
47895,757491.7
47896,814718.4
47897,920755.0
47898,1566576.8
47899,653979.4
47900,2391600.2
47901,541851.3
47902,659383.44
47903,2634550.8
47904,1740415.8
47905,3288750.0
47906,940463.56
47907,2686762.5
47908,1089973.9
47909,872369.6
47910,535919.75
47911,1073797.9
47912,691214.25
47913,699140.56
47914,1056278.8
47915,509704.84
47916,2147106.2
47917,1097835.2
47918,1826116.4
47919,2128233.2
47920,2000560.8
47921,1628854.9
47922,1224084.5
47923,2506052.0
47924,847296.56
47925,890158.2
47926,1027756.44
47927,1560913.1
47928,1182419.0
47929,1674664.2
47930,1232797.8
47931,715436.25
47932,3927338.0
47933,1784146.0
47934,2466451.8
47935,1103048.4
47936,804876.44
47937,851341.25
47938,498670.94
47939,1087256.5
47940,487247.2
47941,2039079.4
47942,734937.06
47943,3623529.2
47944,2481403.0
47945,1059978.5
47946,1467781.8
47947,1578059.9
47948,1879553.8
47949,5802000.5
47950,1785848.2
47951,1870030.0
47952,1950536.8
47953,1084966.4
47954,1389397.6
47955,997882.8
47956,1750718.0
47957,901451.0
47958,1641631.2
47959,1167350.1
47960,483258.0
47961,1330099.4
47962,691029.56
47963,1039140.44
47964,2114674.0
47965,3797203.2
47966,829873.3
47967,1661773.6
47968,1093842.4
47969,1137271.8
47970,966500.06
47971,652460.4
47972,3665617.8
47973,972151.6
47974,1196062.6
47975,1371207.5
47976,1378230.5
47977,521420.12
47978,2409670.0
47979,1750711.5
47980,1320429.6
47981,1125600.4
47982,1075636.4
47983,2160660.8
47984,812359.94
47985,534929.4
47986,1359237.1
47987,3777801.8
47988,505617.38
47989,608025.06
47990,590854.5
47991,1000306.75
47992,932076.8
47993,2056337.9
47994,1333023.4
47995,1393476.0
47996,516058.38
47997,1521452.5
47998,1674667.9
47999,656292.3
48000,1619563.5
48001,1349760.9
48002,3180212.8
48003,490874.25
48004,1477853.0
48005,670675.25
48006,552831.5
48007,499656.6
48008,1139214.2
48009,5871147.0
48010,1910162.2
48011,1434834.8
48012,577205.06
48013,12368302.0
48014,1080445.1
48015,559926.9
48016,616348.94
48017,2060135.9
48018,534716.75
48019,1236538.9
48020,1191118.6
48021,2687585.0
48022,500565.28
48023,801669.5
48024,3179087.5
48025,1691538.5
48026,1198466.0
48027,1613884.2
48028,822154.2
48029,1245686.8
48030,1037500.25
48031,936085.7
48032,616470.94
48033,617879.94
48034,1450138.8
48035,1034762.6
48036,2136338.2
48037,888161.9
48038,1885239.5
48039,3907779.0
48040,2664795.5
48041,1179857.5
48042,887643.1
48043,2988067.0
48044,2474501.5
48045,601711.06
48046,2947588.8
48047,3429100.2
48048,785121.06
48049,1468777.8
48050,3753610.2
48051,621854.0
48052,1332376.9
48053,473348.16
48054,481324.84
48055,808766.6
48056,587565.3
48057,807193.0
48058,1380146.4
48059,2363651.5
48060,4314590.5
48061,738531.25
48062,1053409.9
48063,894522.9
48064,463696.03
48065,786649.4
48066,1092455.6
48067,1112705.5
48068,1175416.6
48069,1608041.2
48070,636368.3
48071,1468454.4
48072,750630.4
48073,2636849.8
48074,3099951.0
48075,1581967.1
48076,2482195.2
48077,944753.44
48078,485698.47
48079,705035.94
48080,478352.38
48081,6346819.5
48082,1912298.5
48083,2118249.5
48084,492144.8
48085,502847.3
48086,578419.75
48087,463755.2
48088,2312229.2
48089,1469899.5
48090,496134.88
48091,929121.5
48092,4134540.0
48093,683689.6
48094,2326768.2
48095,1166493.0
48096,723973.1
48097,14143394.0
48098,2799750.0
48099,600374.3
48100,1071371.0
48101,1071621.6
48102,1338733.4
48103,1047777.06
48104,939176.94
48105,1188899.2
48106,2163143.8
48107,1980696.2
48108,534309.0
48109,1024196.6
48110,2590396.0
48111,864761.94
48112,3746889.8
48113,2093698.5
48114,1805134.0
48115,2154522.5
48116,696963.7
48117,972818.9
48118,2326050.2
48119,1830665.4
48120,1413679.1
48121,544656.0
48122,1101013.5
48123,492663.44
48124,1733869.2
48125,1509610.0
48126,1815396.1
48127,2309155.8
48128,470515.94
48129,888221.9
48130,642361.5
48131,1019885.2
48132,1649493.4
48133,1615927.5
48134,626277.9
48135,3341779.0
48136,569453.25
48137,1997229.4
48138,506008.94
48139,3117529.2
48140,1163616.0
48141,1029994.25
48142,683007.06
48143,1183916.6
48144,618665.5
48145,1010698.44
48146,543271.6
48147,1201066.2
48148,1266446.9
48149,1716065.6
48150,786467.44
48151,868314.4
48152,1821152.1
48153,834896.7
48154,725955.1
48155,703851.75
48156,1964672.1
48157,740774.6
