Id,Sold Price
47439,595257.9
47440,256568.11
47441,517105.03
47442,535605.94
47443,217449.84
47444,239662.34
47445,554225.2
47446,222024.44
47447,952710.44
47448,161111.56
47449,216379.25
47450,344317.22
47451,177965.7
47452,207374.95
47453,313247.16
47454,222317.0
47455,210675.62
47456,539984.06
47457,236045.94
47458,160982.81
47459,202081.77
47460,966238.44
47461,1012931.44
47462,442358.0
47463,322033.44
47464,221016.23
47465,239918.34
47466,582112.56
47467,266632.3
47468,5183059.5
47469,236490.53
47470,196912.84
47471,259949.0
47472,191139.56
47473,720913.94
47474,254639.62
47475,1558895.1
47476,173600.73
47477,201124.8
47478,196673.2
47479,279872.16
47480,176614.05
47481,245126.42
47482,753737.4
47483,204016.06
47484,2199894.5
47485,288524.28
47486,144565.56
47487,299796.0
47488,390731.3
47489,210581.72
47490,220064.61
47491,216051.02
47492,218504.28
47493,201225.12
47494,325919.66
47495,196449.45
47496,948133.1
47497,209861.86
47498,750058.7
47499,214542.53
47500,247939.67
47501,199777.31
47502,241577.03
47503,338564.75
47504,202043.83
47505,304555.03
47506,739600.7
47507,303093.88
47508,176236.92
47509,180479.28
47510,188668.38
47511,134698.92
47512,208525.98
47513,210430.16
47514,277236.6
47515,203396.53
47516,270749.25
47517,221134.19
47518,668986.25
47519,203352.86
47520,543666.44
47521,938491.25
47522,251126.6
47523,422979.53
47524,194244.28
47525,708676.56
47526,167002.34
47527,1084321.5
47528,229806.06
47529,149799.73
47530,431180.66
47531,863691.6
47532,260143.9
47533,706985.8
47534,236506.03
47535,190370.34
47536,180480.3
47537,963211.1
47538,216974.14
47539,267535.34
47540,251030.27
47541,278279.25
47542,225601.02
47543,321707.16
47544,258895.38
47545,748512.2
47546,352377.47
47547,194466.02
47548,908952.94
47549,180881.8
47550,4589130.0
47551,246675.05
47552,206137.7
47553,495388.6
47554,217992.64
47555,201246.05
47556,226399.53
47557,251324.95
47558,569481.75
47559,191062.11
47560,197647.28
47561,545631.3
47562,284158.12
47563,216136.17
47564,259223.52
47565,608908.1
47566,427523.84
47567,273841.03
47568,510378.6
47569,177818.98
47570,266928.84
47571,196423.1
47572,178893.12
47573,785073.7
47574,203317.2
47575,298380.47
47576,582020.06
47577,285894.66
47578,289922.94
47579,288548.44
47580,222134.27
47581,272739.84
47582,276499.25
47583,146977.88
47584,393859.72
47585,223689.98
47586,209648.92
47587,244895.03
47588,240356.89
47589,374624.56
47590,195749.8
47591,285714.62
47592,869876.6
47593,222516.11
47594,276206.62
47595,363852.16
47596,199855.36
47597,220636.64
47598,285204.06
47599,118703.89
47600,1656970.8
47601,203534.33
47602,207260.39
47603,237520.02
47604,206842.14
47605,323430.38
47606,395428.5
47607,267745.03
47608,211459.36
47609,249028.9
47610,201834.86
47611,2170064.8
47612,269851.38
47613,303447.72
47614,244770.53
47615,213421.75
47616,199786.11
47617,832267.9
47618,214667.5
47619,199369.75
47620,245873.42
47621,196611.27
47622,317670.25
47623,774502.9
47624,349475.16
47625,220038.92
47626,198000.9
47627,250867.48
47628,194785.2
47629,562186.56
47630,332117.62
47631,594210.06
47632,269531.66
47633,196989.62
47634,145365.4
47635,153247.45
47636,331987.03
47637,183418.06
47638,1055310.2
47639,266618.9
47640,181677.1
47641,200164.42
47642,216170.28
47643,458041.25
47644,303396.28
47645,194966.4
47646,202625.84
47647,264343.38
47648,175412.45
47649,238959.36
47650,336498.97
47651,208456.14
47652,236421.19
47653,224695.1
47654,217131.06
47655,312906.62
47656,1024263.9
47657,673643.2
47658,785902.4
47659,216064.75
47660,404788.88
47661,223975.2
47662,220449.55
47663,437267.7
47664,1144007.5
47665,1015519.6
47666,699471.2
47667,325083.06
47668,310729.5
47669,270071.2
47670,216098.75
47671,462767.6
47672,684327.44
47673,200178.69
47674,240810.03
47675,188788.4
47676,218126.72
47677,480710.3
47678,613064.75
47679,894518.3
47680,184613.22
47681,277105.38
47682,216698.89
47683,200409.52
47684,423649.3
47685,252483.25
47686,400411.44
47687,1219710.6
47688,246038.36
47689,344606.88
47690,35916.582
47691,694252.4
47692,195555.19
47693,186218.45
47694,191347.84
47695,793190.5
47696,199156.97
47697,743220.9
47698,248140.69
47699,201462.19
47700,303551.9
47701,197986.45
47702,1538684.1
47703,208065.69
47704,192882.1
47705,260641.94
47706,231760.38
47707,1010473.94
47708,191405.97
47709,404339.75
47710,183342.95
47711,253203.62
47712,205358.31
47713,606608.8
47714,209426.64
47715,308242.94
47716,211304.36
47717,183600.56
47718,214875.19
47719,213061.58
47720,436648.34
47721,201217.55
47722,301421.4
47723,186980.4
47724,228611.11
47725,238861.1
47726,160497.39
47727,424274.28
47728,269726.8
47729,137109.58
47730,297521.28
47731,247053.7
47732,192532.8
47733,235667.44
47734,3619906.0
47735,532040.4
47736,271215.66
47737,195612.78
47738,196431.3
47739,226407.16
47740,111759.6
47741,407179.06
47742,273227.56
47743,952147.44
47744,305532.78
47745,404143.6
47746,213482.92
47747,227923.39
47748,163886.22
47749,471319.97
47750,182093.84
47751,709063.56
47752,249043.25
47753,197417.77
47754,214450.45
47755,1435712.9
47756,264257.62
47757,193254.47
47758,234412.81
47759,133748.08
47760,295830.4
47761,239954.89
47762,198754.98
47763,573671.3
47764,287253.2
47765,191419.23
47766,249640.88
47767,214824.16
47768,201610.3
47769,363986.34
47770,544752.5
47771,164670.62
47772,248017.73
47773,245319.45
47774,332990.75
47775,216198.86
47776,426786.66
47777,267933.9
47778,274220.6
47779,751204.7
47780,212205.8
47781,490391.44
47782,177646.02
47783,239605.02
47784,370723.9
47785,668084.6
47786,781282.94
47787,192793.73
47788,196537.78
47789,1677628.0
47790,285624.72
47791,310829.75
47792,356885.1
47793,196975.5
47794,1290658.5
47795,256350.64
47796,509654.6
47797,266076.8
47798,419710.22
47799,2319862.8
47800,183822.0
47801,214450.39
47802,223953.2
47803,232977.48
47804,967689.94
47805,222386.11
